customer_id,customer_name,customer_segment,city,state,annual_income,declared_risk_segment,total_transactions,total_transaction_value,transaction_fee_revenue,transaction_operational_cost,net_transaction_profit,number_of_accounts,total_account_balance,monthly_account_service_cost,annual_account_service_cost,total_complaints,complaint_service_cost,total_loans,total_loan_amount,total_outstanding_balance,estimated_interest_revenue,defaulted_loans,total_payments_made,payment_records,delayed_payment_records,max_days_late,suspicious_transactions,max_fraud_risk_score,confirmed_fraud_transactions,customer_fraud_risk_level,max_loan_risk_score,average_loan_risk_score,customer_loan_risk_level,customer_revenue,customer_operational_cost,customer_profit,profit_margin_pct,profitability_segment
C00750,Ajay Gupta,Sme Owner,Pune,Maharashtra,27203.0,Medium,20,94168.79000000001,341.38,318.86,22.519999999999982,1,39979.3,129.87,1558.44,2.0,1035.4499999999998,1.0,177264.57,0.0,0.0,0.0,198430.76,12.0,12.0,10.0,0,5,0,Low,25.0,25.0,Medium,341.38,2912.75,-2571.37,-753.2280742867185,Loss Making
C00800,Rahul Singh,Sme Owner,Pune,Maharashtra,19284.0,Low,59,503701.24,1173.31,925.19,248.1199999999999,3,140921.2,150.82,1809.84,3.0,1002.8900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,1173.31,3737.92,-2564.61,-218.57906265181413,Loss Making
C00623,Geetha Sharma,Mass Affluent,Mumbai,Maharashtra,115501.0,Low,32,309260.3,464.77,497.31,-32.54000000000002,2,450326.88999999996,133.25,1599.0,2.0,920.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,464.77,3016.7,-2551.93,-549.0737353960023,Loss Making
C00780,Lakshmi Gupta,Mass Affluent,Coimbatore,Tamil Nadu,54178.0,Low,24,418576.36,319.31,341.78,-22.46999999999997,1,41837.54,133.44,1601.28,2.0,922.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,2,Critical,0.0,0.0,,319.31,2865.2599999999998,-2545.95,-797.3286148257179,Loss Making
C00621,Geetha Gupta,Retail,Bengaluru,Karnataka,38330.0,Medium,23,163479.38,436.99,378.78,58.210000000000036,1,39823.76,177.0,2124.0,1.0,478.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,436.99,2981.0299999999997,-2544.04,-582.1735051145334,Loss Making
C00104,Rahul Sharma,Mass Affluent,Bengaluru,Karnataka,42556.0,Low,20,91200.9,368.18,340.19,27.99000000000001,1,172608.75,115.86,1390.32,3.0,1179.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,368.18,2909.92,-2541.7400000000002,-690.3525449508393,Loss Making
C00159,Rahul Nair,Mass Affluent,Hyderabad,Telangana,28022.0,Medium,23,387978.27,511.62,412.61,99.00999999999999,1,52199.26,168.46,2021.52,2.0,615.06,1.0,250459.42,0.0,0.0,0.0,151077.6,20.0,17.0,10.0,5,70,4,Critical,50.0,50.0,High,511.62,3049.19,-2537.57,-495.9872561666862,Loss Making
C00309,Vijay Verma,Retail,Delhi,Delhi,35387.0,Low,14,54747.340000000004,119.9,211.24,-91.34,1,151684.24,161.68,1940.16,2.0,500.89,1.0,104690.75,0.0,0.0,0.0,37696.37,13.0,11.0,10.0,0,10,0,Low,25.0,25.0,Medium,119.9,2652.29,-2532.39,-2112.0850708924104,Loss Making
C00430,Rahul Sharma,Retail,Bengaluru,Karnataka,51028.0,Low,15,86610.59,262.51,237.12,25.389999999999986,1,113411.12,95.15,1141.8000000000002,3.0,1404.8799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,262.51,2783.8,-2521.29,-960.4548398156261,Loss Making
C00835,Suresh Patel,Retail,Mumbai,Maharashtra,116336.0,Low,28,136206.68,470.15999999999997,510.43,-40.27000000000004,2,77545.73000000001,158.26,1899.12,2.0,581.37,1.0,346488.13,0.0,0.0,0.0,402532.05,12.0,12.0,9.0,0,25,0,Medium,50.0,50.0,High,470.15999999999997,2990.9199999999996,-2520.7599999999998,-536.1493959503148,Loss Making
C00302,Rahul Rao,Retail,Kochi,Kerala,83106.0,Low,18,123967.68,279.04,328.07,-49.02999999999997,1,24743.65,131.37,1576.44,3.0,894.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,279.04,2799.4700000000003,-2520.4300000000003,-903.2504300458716,Loss Making
C00821,Geetha Kumar,Mass Affluent,Chennai,Tamil Nadu,36084.0,Low,22,233881.26,404.9,374.35,30.549999999999955,1,216783.83,98.54,1182.48,4.0,1365.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,404.9,2922.24,-2517.3399999999997,-621.7189429488762,Loss Making
C00165,Arun Nair,Retail,Bengaluru,Karnataka,83046.0,High,17,106121.14,339.89,265.62,74.26999999999998,1,49286.86,96.56,1158.72,4.0,1432.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,339.89,2856.65,-2516.76,-740.4630910000295,Loss Making
C00976,Suresh Reddy,Senior Citizen,Coimbatore,Tamil Nadu,102389.0,Low,16,192913.99,330.85,257.84,73.01000000000005,1,99543.7,165.31,1983.72,2.0,605.1700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,330.85,2846.73,-2515.88,-760.4291975215355,Loss Making
C00885,Lakshmi Kumar,Retail,Chennai,Tamil Nadu,40782.0,Medium,19,184189.9,335.77,287.14,48.629999999999995,1,337171.73,177.45,2129.3999999999996,1.0,434.74,1.0,100613.69,0.0,0.0,0.0,103130.21,24.0,21.0,10.0,0,20,0,Medium,40.0,40.0,Medium,335.77,2851.2799999999997,-2515.5099999999998,-749.1765196414212,Loss Making
C00985,Anitha Verma,Premium,Madurai,Tamil Nadu,66906.0,Low,19,89722.36,354.51,306.92,47.589999999999975,1,36534.61,57.22,686.64,5.0,1871.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,354.51,2865.3599999999997,-2510.8499999999995,-708.2592874672082,Loss Making
C00803,Vishal Nair,Retail,Hyderabad,Telangana,30066.0,Low,37,261551.32,728.5,571.93,156.57000000000005,2,157891.27,139.79,1677.48,3.0,987.9900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,728.5,3237.4,-2508.9,-344.3925875085793,Loss Making
C00092,Meena Gupta,Sme Owner,Kolkata,West Bengal,30362.0,Low,9,36827.869999999995,199.77,169.32,30.450000000000017,1,128073.73,137.54,1650.48,2.0,885.8900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,199.77,2705.69,-2505.92,-1254.4025629473895,Loss Making
C00410,Pooja Gupta,Retail,Pune,Maharashtra,60226.0,High,43,401787.64,719.47,648.35,71.12,2,212266.28,177.5,2130.0,3.0,438.47,1.0,998206.01,0.0,0.0,0.0,935090.73,23.0,21.0,10.0,3,45,0,High,40.0,40.0,Medium,719.47,3216.8199999999997,-2497.3499999999995,-347.1096779573852,Loss Making
C00166,Anitha Gupta,Senior Citizen,Mumbai,Maharashtra,69741.0,Medium,19,169964.93,335.04,290.82,44.22000000000003,1,208127.64,78.33,939.96,4.0,1601.4099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,335.04,2832.1899999999996,-2497.1499999999996,-745.3289159503341,Loss Making
C00550,Priya Kumar,Retail,Chennai,Tamil Nadu,31643.0,Medium,36,271186.82,680.85,520.27,160.58000000000004,2,191626.91999999998,79.72999999999999,956.7599999999999,4.0,1700.1599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,680.85,3177.1899999999996,-2496.3399999999997,-366.6505103914224,Loss Making
C00744,Naveen Sharma,Sme Owner,Coimbatore,Tamil Nadu,72173.0,Low,24,171573.68,392.53,354.56,37.96999999999997,1,28908.09,161.29,1935.48,1.0,596.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,392.53,2886.73,-2494.2,-635.4164012941686,Loss Making
C00457,Lakshmi Rao,Mass Affluent,Madurai,Tamil Nadu,22365.0,Low,17,198544.75,332.40999999999997,290.14,42.26999999999998,1,35279.98,143.55,1722.6000000000001,2.0,811.6200000000001,1.0,144053.48,0.0,0.0,0.0,168228.51,12.0,9.0,10.0,0,30,0,Medium,40.0,40.0,Medium,332.40999999999997,2824.3600000000006,-2491.9500000000007,-749.6615625282035,Loss Making
C00411,Rohit Patel,Retail,Delhi,Delhi,16640.0,Medium,19,169096.7,294.59,333.59,-39.0,1,643087.11,145.59,1747.08,2.0,701.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,294.59,2782.37,-2487.7799999999997,-844.4889507451034,Loss Making
C00884,Lakshmi Singh,Retail,Chennai,Tamil Nadu,189960.0,Low,19,353218.59,351.34,290.14,61.19999999999999,1,184304.6,129.14,1549.6799999999998,3.0,995.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,70,4,Critical,0.0,0.0,,351.34,2835.75,-2484.41,-707.124153241874,Loss Making
C00634,Meena Sharma,Sme Owner,Coimbatore,Tamil Nadu,31701.0,High,40,215687.01,686.26,661.15,25.110000000000014,2,316703.17,179.92000000000002,2159.04,1.0,324.03,1.0,117661.94,0.0,0.0,0.0,18588.510000000002,5.0,4.0,8.0,0,35,0,Medium,50.0,50.0,High,686.26,3144.2200000000003,-2457.96,-358.16745839769186,Loss Making
C00583,Naveen Iyer,Mass Affluent,Coimbatore,Tamil Nadu,33008.0,Low,25,174399.03,460.53,407.85,52.67999999999995,1,225709.35,151.26,1815.12,2.0,691.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,460.53,2913.9799999999996,-2453.45,-532.7448808980956,Loss Making
C00272,Vijay Gupta,Mass Affluent,Madurai,Tamil Nadu,30115.0,Low,14,155135.73,232.47,238.32,-5.849999999999994,1,266903.87,153.39,1840.6799999999998,2.0,605.0600000000001,1.0,2117281.7,0.0,0.0,0.0,1043343.26,15.0,14.0,10.0,0,35,0,Medium,25.0,25.0,Medium,232.47,2684.06,-2451.59,-1054.5833871037123,Loss Making
C00177,Rahul Nair,Mass Affluent,Pune,Maharashtra,73004.0,Low,21,164382.63999999998,357.22,320.07,37.150000000000034,1,57553.63,161.37,1936.44,2.0,536.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,357.22,2792.9500000000003,-2435.7300000000005,-681.8571188623258,Loss Making
C00117,Rohit Patel,Retail,Kochi,Kerala,65723.0,Low,48,422661.68,904.83,691.35,213.48000000000002,2,209017.25,186.01999999999998,2232.24,2.0,416.14000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,904.83,3339.7299999999996,-2434.8999999999996,-269.10027297945464,Loss Making
C00670,Deepa Reddy,Retail,Kochi,Kerala,104064.0,Medium,13,55388.49,188.79,195.31,-6.52000000000001,1,182767.69,103.11,1237.32,3.0,1190.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,Low,0.0,0.0,,188.79,2623.59,-2434.8,-1289.6869537581442,Loss Making
C00539,Meena Rao,Senior Citizen,Madurai,Tamil Nadu,26799.0,Low,38,267409.44,710.4,697.33,13.069999999999936,2,200712.74,203.19,2438.2799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,710.4,3135.6099999999997,-2425.2099999999996,-341.38654279279274,Loss Making
C00991,Deepa Rao,Senior Citizen,Delhi,Delhi,77235.0,High,17,122977.09,334.61,296.65,37.960000000000036,1,45004.73,135.58,1626.96,3.0,825.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,334.61,2749.58,-2414.97,-721.726786408057,Loss Making
C00584,Vishal Reddy,Retail,Kochi,Kerala,58237.0,Low,25,188301.45,485.09,431.22,53.86999999999995,1,108606.93,82.11,985.3199999999999,5.0,1471.58,1.0,409410.0,0.0,0.0,0.0,275172.41,24.0,22.0,10.0,0,20,0,Medium,30.0,30.0,Medium,485.09,2888.12,-2403.0299999999997,-495.37817724545954,Loss Making
C00850,Pooja Nair,Retail,Mumbai,Maharashtra,21671.0,Low,23,128975.90000000001,383.27000000000004,423.18,-39.90999999999997,1,28594.33,154.06,1848.72,1.0,514.35,1.0,478391.52,0.0,0.0,0.0,338163.89,20.0,17.0,10.0,0,5,0,Low,40.0,40.0,Medium,383.27000000000004,2786.25,-2402.98,-626.9679338325462,Loss Making
C00198,Pooja Gupta,Sme Owner,Madurai,Tamil Nadu,64974.0,Low,47,515598.51,813.72,783.13,30.590000000000032,2,212324.04,167.27,2007.2400000000002,1.0,423.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,813.72,3214.3100000000004,-2400.59,-295.01425551786855,Loss Making
C00017,Deepa Nair,Retail,Hyderabad,Telangana,47520.0,Low,17,93788.05,290.3,291.41,-1.1100000000000136,1,173933.87,145.0,1740.0,2.0,658.2299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,290.3,2689.64,-2399.3399999999997,-826.5036169479847,Loss Making
C00886,Geetha Gupta,Premium,Bengaluru,Karnataka,32813.0,Medium,35,350996.24,590.65,547.49,43.15999999999997,2,168269.30000000002,182.36,2188.32,1.0,253.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,590.65,2989.2000000000003,-2398.55,-406.08651485651404,Loss Making
C00426,Geetha Verma,Mass Affluent,Coimbatore,Tamil Nadu,96746.0,Medium,34,362167.47,621.02,508.43,112.58999999999997,2,1006652.51,164.29,1971.48,2.0,538.28,1.0,1372062.07,0.0,0.0,0.0,847032.77,24.0,23.0,10.0,0,20,0,Medium,40.0,40.0,Medium,621.02,3018.1899999999996,-2397.1699999999996,-386.0052816334417,Loss Making
C00836,Kavya Patel,Senior Citizen,Pune,Maharashtra,38703.0,Low,42,371506.48,706.81,629.12,77.68999999999994,2,256914.38999999998,160.53,1926.3600000000001,1.0,539.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,706.81,3094.57,-2387.76,-337.82204552850135,Loss Making
C00569,Priya Reddy,Senior Citizen,Bengaluru,Karnataka,52502.0,Low,14,170741.71,285.23,217.5,67.73000000000002,1,34416.33,124.7,1496.4,2.0,950.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,285.23,2664.55,-2379.32,-834.1759281982961,Loss Making
C00888,Geetha Patel,Retail,Bengaluru,Karnataka,107756.0,Low,37,347965.0,703.03,552.66,150.37,2,110556.92,105.17,1262.04,3.0,1257.75,1.0,328500.15,0.0,0.0,0.0,407613.14,22.0,20.0,10.0,1,45,0,High,60.0,60.0,High,703.03,3072.45,-2369.42,-337.02971423694584,Loss Making
C00283,Vijay Gupta,Student,Kolkata,West Bengal,87014.0,Medium,12,113496.71,154.9,122.63,32.27000000000001,1,54754.94,159.96,1919.52,1.0,477.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40,0,High,0.0,0.0,,154.9,2520.0,-2365.1,-1526.8560361523562,Loss Making
C00639,Lakshmi Nair,Retail,Pune,Maharashtra,39091.0,Low,15,89196.45999999999,249.62,276.21999999999997,-26.599999999999966,1,172921.47,172.22,2066.64,2.0,263.68,1.0,162646.37,0.0,0.0,0.0,22729.36,5.0,5.0,9.0,0,30,0,Medium,30.0,30.0,Medium,249.62,2606.5399999999995,-2356.9199999999996,-944.2031888470474,Loss Making
C00310,Naveen Patel,Sme Owner,Kochi,Kerala,90576.0,Low,11,75686.12,199.55,175.37,24.180000000000007,1,97592.55,84.64,1015.6800000000001,3.0,1365.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,199.55,2556.3,-2356.75,-1181.0323227261338,Loss Making
C00891,Priya Reddy,Senior Citizen,Coimbatore,Tamil Nadu,22377.0,Low,19,160903.31,246.75,282.17,-35.420000000000016,1,176558.09,64.77,777.24,3.0,1540.16,1.0,1065717.81,0.0,0.0,0.0,547738.26,21.0,18.0,10.0,0,35,0,Medium,30.0,30.0,Medium,246.75,2599.57,-2352.82,-953.5238095238096,Loss Making
C00330,Deepa Rao,Retail,Bengaluru,Karnataka,66978.0,Low,29,151010.88,547.45,477.28,70.17000000000007,2,1156064.6600000001,111.06,1332.72,2.0,1079.0,1.0,232730.99,0.0,0.0,0.0,261958.36,12.0,11.0,7.0,0,25,0,Medium,30.0,30.0,Medium,547.45,2889.0,-2341.55,-427.71942643163754,Loss Making
C00608,Arun Nair,Retail,Madurai,Tamil Nadu,36043.0,Low,18,102178.42,363.39,250.92,112.47,1,59450.88,109.55,1314.6,3.0,1127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,363.39,2693.02,-2329.63,-641.0825834502876,Loss Making
C00581,Vijay Iyer,Sme Owner,Hyderabad,Telangana,85989.0,Low,21,118500.67,347.81,277.33,70.48000000000002,1,44814.52,107.77,1293.24,3.0,1100.6200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,347.81,2671.19,-2323.38,-668.002645122337,Loss Making
C00462,Sneha Singh,Premium,Chennai,Tamil Nadu,49586.0,Low,19,933312.7999999999,414.46,305.32,109.13999999999999,1,71381.06,173.46,2081.52,1.0,345.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70,1,Critical,0.0,0.0,,414.46,2732.32,-2317.86,-559.2481783525552,Loss Making
C00149,Rohit Rao,Retail,Coimbatore,Tamil Nadu,53228.0,Medium,65,422687.79,1092.8,1002.73,90.06999999999994,2,125135.72,167.54,2010.48,1.0,394.77,1.0,656254.27,0.0,0.0,0.0,362453.41,24.0,22.0,10.0,0,35,0,Medium,30.0,30.0,Medium,1092.8,3407.98,-2315.1800000000003,-211.85761346998538,Loss Making
C00722,Divya Kumar,Retail,Kolkata,West Bengal,52923.0,Low,47,436035.52,904.69,799.17,105.5200000000001,3,204560.41,132.14,1585.6799999999998,2.0,830.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,904.69,3215.43,-2310.74,-255.41787794714205,Loss Making
C00369,Rohit Patel,Retail,Chennai,Tamil Nadu,71654.0,Low,20,119372.14,307.21999999999997,287.4,19.819999999999993,1,77673.89,178.66,2143.92,1.0,186.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,307.21999999999997,2617.94,-2310.7200000000003,-752.1385326476143,Loss Making
C00567,Lakshmi Reddy,Retail,Kolkata,West Bengal,27608.0,Medium,29,285334.08,443.08,444.94,-1.8600000000000136,1,21776.55,135.43,1625.16,2.0,674.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,443.08,2744.29,-2301.21,-519.3667057867655,Loss Making
C00089,Geetha Rao,Mass Affluent,Madurai,Tamil Nadu,142722.0,Medium,24,928778.18,411.94,404.08,7.860000000000014,1,164378.4,178.86,2146.32,1.0,152.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70,1,Critical,0.0,0.0,,411.94,2702.53,-2290.59,-556.0494246734961,Loss Making
C00718,Priya Verma,Senior Citizen,Delhi,Delhi,42069.0,Low,17,110172.77,327.65,300.56,27.089999999999975,1,115349.67,67.24,806.8799999999999,3.0,1494.8400000000001,1.0,233392.11,0.0,0.0,0.0,278016.27,12.0,11.0,10.0,0,20,0,Medium,55.0,55.0,High,327.65,2602.2799999999997,-2274.6299999999997,-694.2255455516556,Loss Making
C00653,Suresh Iyer,Mass Affluent,Hyderabad,Telangana,118605.0,Low,22,143759.92,419.29,389.24,30.05000000000001,1,29813.08,136.69,1640.28,1.0,660.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,419.29,2689.64,-2270.35,-541.4748741920865,Loss Making
C00594,Suresh Patel,Premium,Madurai,Tamil Nadu,79685.0,High,18,112178.84,300.1,272.6,27.5,1,36437.29,152.17,1826.04,1.0,470.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,300.1,2569.25,-2269.15,-756.1312895701432,Loss Making
C00961,Rohit Patel,Retail,Pune,Maharashtra,249707.0,Low,34,461191.35,533.04,550.0,-16.960000000000036,2,76754.69,187.55,2250.6000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,70,4,Critical,0.0,0.0,,533.04,2800.6000000000004,-2267.5600000000004,-425.40147080894496,Loss Making
C00586,Kavya Patel,Premium,Hyderabad,Telangana,46479.0,Low,21,212705.7,391.25,291.9,99.35000000000002,1,92243.59,162.45,1949.3999999999999,1.0,413.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,391.25,2654.3599999999997,-2263.1099999999997,-578.4306709265175,Loss Making
C00395,Meena Rao,Retail,Bengaluru,Karnataka,34767.0,Low,18,106041.75,264.43,267.21,-2.7799999999999727,1,191322.24,64.85,778.1999999999999,3.0,1477.14,1.0,139724.35,0.0,0.0,0.0,99708.04,19.0,15.0,10.0,0,25,0,Medium,25.0,25.0,Medium,264.43,2522.55,-2258.1200000000003,-853.957569110918,Loss Making
C00007,Kavya Rao,Mass Affluent,Hyderabad,Telangana,50165.0,Medium,45,414626.18,679.49,764.73,-85.24000000000001,2,71056.54000000001,180.35999999999999,2164.3199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,679.49,2929.0499999999997,-2249.5599999999995,-331.0659465187125,Loss Making
C00203,Karthik Reddy,Retail,Bengaluru,Karnataka,84755.0,Low,18,208766.86,334.02,275.56,58.45999999999998,1,78194.87,146.24,1754.88,1.0,551.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,334.02,2581.62,-2247.6,-672.8938386922938,Loss Making
C00554,Kavya Rao,Retail,Pune,Maharashtra,43759.0,Medium,18,111803.43,306.58,233.37,73.20999999999998,1,170821.03,121.54,1458.48,2.0,859.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,306.58,2551.25,-2244.67,-732.1645247569967,Loss Making
C00113,Deepa Nair,Sme Owner,Madurai,Tamil Nadu,128565.0,Low,20,93477.93,348.26,244.06,104.19999999999999,1,98057.03,108.02,1296.24,2.0,1041.25,1.0,259467.25,0.0,0.0,0.0,254758.54,24.0,22.0,10.0,0,5,0,Low,35.0,35.0,Medium,348.26,2581.55,-2233.29,-641.2708895652673,Loss Making
C00080,Arun Verma,Retail,Coimbatore,Tamil Nadu,41541.0,Low,15,173971.22,300.37,244.42000000000002,55.94999999999999,1,117909.57,54.71,656.52,4.0,1628.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,300.37,2529.34,-2228.9700000000003,-742.0747744448514,Loss Making
C00711,Pooja Nair,Retail,Pune,Maharashtra,109746.0,Low,36,338127.66,540.66,568.53,-27.870000000000005,2,106686.57,97.28,1167.3600000000001,3.0,1031.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,540.66,2767.3100000000004,-2226.6500000000005,-411.8392335293901,Loss Making
C00316,Priya Reddy,Retail,Coimbatore,Tamil Nadu,92635.0,Medium,16,860519.2899999999,269.07,243.18,25.889999999999986,1,273573.68,49.89,598.6800000000001,3.0,1646.51,1.0,138357.32,0.0,0.0,0.0,74486.46,15.0,13.0,10.0,1,70,1,Critical,35.0,35.0,Medium,269.07,2488.37,-2219.2999999999997,-824.8039543613185,Loss Making
C00347,Ajay Gupta,Retail,Bengaluru,Karnataka,109058.0,Low,30,193729.16,434.86,436.93,-2.069999999999993,2,343881.55999999994,184.61,2215.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,434.86,2652.25,-2217.39,-509.90893620935464,Loss Making
C00723,Sanjay Rao,Retail,Bengaluru,Karnataka,99139.0,Low,13,82023.45,205.44,191.24,14.199999999999989,1,67036.78,130.17,1562.04,1.0,658.15,1.0,109063.4,0.0,0.0,0.0,123484.9,12.0,10.0,10.0,0,0,0,Low,25.0,25.0,Medium,205.44,2411.43,-2205.99,-1073.7879672897195,Loss Making
C00832,Sneha Gupta,Senior Citizen,Coimbatore,Tamil Nadu,65498.0,Low,18,96193.24,416.69,315.23,101.45999999999998,1,55916.25,145.86,1750.3200000000002,1.0,549.28,1.0,766548.14,0.0,0.0,0.0,686673.84,22.0,19.0,10.0,0,20,0,Medium,40.0,40.0,Medium,416.69,2614.83,-2198.14,-527.5240586527154,Loss Making
C00571,Divya Patel,Retail,Mumbai,Maharashtra,65609.0,Low,19,277917.89,286.01,348.79,-62.78000000000003,1,529309.26,37.75,453.0,3.0,1681.3600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,286.01,2483.15,-2197.1400000000003,-768.2039089542325,Loss Making
C00067,Naveen Rao,Retail,Pune,Maharashtra,12000.0,Low,17,214343.82,317.1,271.24,45.860000000000014,1,652405.62,177.5,2130.0,1.0,111.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,317.1,2512.31,-2195.21,-692.2768842636392,Loss Making
C00643,Lakshmi Kumar,Mass Affluent,Kolkata,West Bengal,21885.0,Low,15,70501.97,282.96,257.84000000000003,25.119999999999948,1,52887.53,162.46,1949.52,1.0,270.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,282.96,2477.98,-2195.02,-775.7350862312695,Loss Making
C00223,Meena Gupta,Mass Affluent,Mumbai,Maharashtra,36508.0,Low,18,82304.03,361.40999999999997,291.66,69.74999999999994,1,48418.92,120.4,1444.8000000000002,2.0,816.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,361.40999999999997,2552.82,-2191.4100000000003,-606.3501286627377,Loss Making
C00751,Ajay Rao,Retail,Kolkata,West Bengal,75443.0,Low,38,217701.72,640.34,552.14,88.20000000000005,2,1067439.0,131.66,1579.92,1.0,679.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,640.34,2811.38,-2171.04,-339.0448824062217,Loss Making
