customer_id,total_transactions,total_transaction_value,suspicious_transactions,max_fraud_risk_score,average_fraud_risk_score,confirmed_fraud_transactions,customer_name,customer_segment,city,annual_income,declared_risk_segment,customer_fraud_risk_level
C00747,12,77718.42,0,5,5.0,0,Divya Gupta,Retail,Chennai,30003.0,Low,Low
C00748,52,339668.46,0,35,7.115384615384615,0,Rohit Reddy,Mass Affluent,Madurai,16799.0,Low,Medium
C00749,56,628802.29,0,25,7.5,0,Naveen Sharma,Student,Pune,19719.0,Low,Medium
C00750,20,94168.79000000001,0,5,5.0,0,Ajay Gupta,Sme Owner,Pune,27203.0,Medium,Low
C00751,38,217701.72,0,30,1.3157894736842106,0,Ajay Rao,Retail,Kolkata,75443.0,Low,Medium
C00752,20,154777.29,0,25,7.0,0,Rahul Gupta,Mass Affluent,Chennai,43962.0,Low,Medium
C00753,38,435260.25,0,20,2.6315789473684212,0,Vijay Singh,Sme Owner,Hyderabad,72403.0,Medium,Medium
C00754,19,89494.59,0,0,0.0,0,Vishal Verma,Sme Owner,Delhi,63447.0,Low,Low
C00755,9,110629.61,0,25,7.222222222222222,0,Rohit Gupta,Retail,Kochi,43366.0,High,Medium
C00756,27,287427.53,0,30,3.7037037037037037,0,Pooja Patel,Mass Affluent,Coimbatore,42718.0,Medium,Medium
C00757,21,113987.82,0,30,1.4285714285714286,0,Priya Sharma,Retail,Chennai,43460.0,Low,Medium
C00758,18,99408.23999999999,0,0,0.0,0,Kavya Iyer,Retail,Hyderabad,91653.0,Medium,Low
C00759,14,74002.06,0,5,5.0,0,Vijay Nair,Retail,Kolkata,23125.0,Low,Low
C00760,13,108988.7,0,5,5.0,0,Karthik Rao,Retail,Pune,68386.0,Low,Low
C00761,21,129592.84,0,5,5.0,0,Deepa Iyer,Mass Affluent,Pune,28996.0,Low,Low
C00762,39,270995.92,1,45,17.307692307692307,0,Geetha Reddy,Retail,Mumbai,54450.0,Low,High
C00763,49,457108.87,0,25,7.857142857142857,0,Ajay Gupta,Retail,Hyderabad,36496.0,Medium,Medium
C00764,16,132913.9,0,25,6.25,0,Vishal Reddy,Retail,Delhi,58363.0,Low,Medium
C00765,22,90653.6,0,5,5.0,0,Rohit Reddy,Sme Owner,Hyderabad,65776.0,Low,Low
C00766,12,160210.66999999998,0,30,10.0,0,Geetha Iyer,Sme Owner,Bengaluru,42536.0,Low,Medium
C00767,31,209515.14,0,20,1.2903225806451613,0,Arun Iyer,Retail,Hyderabad,289579.0,Medium,Medium
C00768,48,234250.25,0,5,5.0,0,Vijay Verma,Senior Citizen,Delhi,44658.0,Low,Low
C00769,20,157221.38,0,30,1.5,0,Pooja Iyer,Retail,Madurai,44680.0,Low,Medium
C00770,43,281779.63,0,20,1.744186046511628,0,Anitha Kumar,Sme Owner,Mumbai,68375.0,Low,Medium
C00771,23,234928.09,0,35,10.217391304347826,0,Ajay Singh,Retail,Coimbatore,64327.0,Medium,Medium
C00772,59,461052.48,0,30,12.033898305084746,0,Lakshmi Singh,Sme Owner,Mumbai,77021.0,Low,Medium
C00773,17,116495.79000000001,0,0,0.0,0,Suresh Patel,Retail,Mumbai,89456.0,Medium,Low
C00774,43,289967.0,0,35,6.627906976744186,0,Anitha Singh,Retail,Kolkata,25111.0,Medium,Medium
C00775,36,439848.49,3,40,15.833333333333334,0,Ajay Singh,Sme Owner,Mumbai,38744.0,High,High
C00776,46,357108.38,0,30,10.869565217391305,0,Geetha Sharma,Mass Affluent,Kolkata,32597.0,Low,Medium
C00777,38,270875.14,0,20,1.5789473684210527,0,Meena Reddy,Premium,Madurai,151845.0,Medium,Medium
C00778,38,309226.1,0,35,17.105263157894736,0,Rohit Iyer,Mass Affluent,Kolkata,76868.0,Low,Medium
C00779,60,386083.69,1,40,11.166666666666666,0,Rohit Sharma,Retail,Kolkata,43506.0,Medium,High
C00780,24,418576.36,4,70,24.583333333333332,2,Lakshmi Gupta,Mass Affluent,Coimbatore,54178.0,Low,Critical
C00781,19,157500.0,0,35,8.157894736842104,0,Suresh Nair,Retail,Bengaluru,42971.0,Low,Medium
C00782,47,235777.81,0,30,10.425531914893616,0,Rohit Reddy,Senior Citizen,Mumbai,13412.0,Low,Medium
C00783,21,271060.97,0,30,4.285714285714286,0,Arun Gupta,Student,Chennai,63720.0,Low,Medium
C00784,38,584187.9,0,20,3.1578947368421053,0,Karthik Nair,Mass Affluent,Chennai,36711.0,Medium,Medium
C00785,45,398211.04,0,35,6.555555555555555,0,Pooja Iyer,Retail,Chennai,61946.0,Low,Medium
C00786,28,181371.79,0,25,6.428571428571429,0,Naveen Rao,Sme Owner,Hyderabad,43400.0,High,Medium
C00787,22,223428.88,0,20,1.8181818181818181,0,Sanjay Gupta,Retail,Chennai,61238.0,Low,Medium
C00788,12,117537.20000000001,0,35,7.5,0,Ajay Sharma,Premium,Pune,43160.0,Medium,Medium
C00789,14,55062.2,0,5,5.0,0,Lakshmi Reddy,Retail,Coimbatore,80130.0,Low,Low
C00790,22,128310.9,0,25,5.909090909090909,0,Vijay Singh,Retail,Kochi,29427.0,High,Medium
C00791,46,270369.19,0,20,0.43478260869565216,0,Vishal Nair,Student,Kolkata,67977.0,Low,Medium
C00792,10,93892.81,0,30,3.0,0,Suresh Gupta,Sme Owner,Kochi,43551.0,Medium,Medium
C00793,26,485959.75,6,70,22.692307692307693,6,Lakshmi Nair,Senior Citizen,Mumbai,60479.0,Low,Critical
C00794,23,145774.1,0,20,0.8695652173913043,0,Pooja Kumar,Retail,Kolkata,79143.0,Low,Medium
C00795,32,229485.29,1,40,12.1875,0,Anitha Sharma,Mass Affluent,Hyderabad,34299.0,High,High
C00796,15,124536.91,0,35,7.0,0,Naveen Sharma,Mass Affluent,Kochi,96812.0,Low,Medium
C00797,23,277115.46,0,25,8.478260869565217,0,Geetha Iyer,Student,Bengaluru,37457.0,Low,Medium
C00798,16,116685.3,0,25,7.5,0,Lakshmi Rao,Senior Citizen,Mumbai,41878.0,Low,Medium
C00799,17,195863.05,0,30,4.117647058823529,0,Karthik Iyer,Premium,Madurai,35072.0,Medium,Medium
C00800,59,503701.24,0,20,1.6101694915254237,0,Rahul Singh,Sme Owner,Pune,19284.0,Low,Medium
C00801,9,46435.58,0,0,0.0,0,Rohit Nair,Retail,Kochi,72477.0,High,Low
C00802,21,354284.63,3,70,17.142857142857142,3,Sanjay Kumar,Retail,Kolkata,38523.0,Low,Critical
C00803,37,261551.32,0,30,12.162162162162161,0,Vishal Nair,Retail,Hyderabad,30066.0,Low,Medium
C00804,42,328487.55,0,20,1.4285714285714286,0,Kavya Rao,Sme Owner,Mumbai,35194.0,Low,Medium
C00805,31,226138.11,0,20,0.6451612903225806,0,Suresh Verma,Premium,Pune,131315.0,Low,Medium
C00806,21,139045.81,0,5,5.0,0,Kavya Iyer,Retail,Kolkata,78742.0,High,Low
C00807,29,149844.61,0,35,6.0344827586206895,0,Sanjay Nair,Senior Citizen,Coimbatore,46067.0,Low,Medium
C00808,38,301728.75,0,30,0.7894736842105263,0,Sneha Kumar,Mass Affluent,Hyderabad,93971.0,Low,Medium
C00809,21,154721.43,0,20,1.9047619047619047,0,Deepa Gupta,Retail,Pune,51694.0,Low,Medium
C00810,18,125750.65999999999,0,25,6.111111111111111,0,Anitha Gupta,Student,Hyderabad,18923.0,Low,Medium
C00811,21,139085.06,0,20,0.9523809523809523,0,Naveen Rao,Premium,Chennai,16262.0,Low,Medium
C00812,38,286900.49,0,35,15.526315789473685,0,Sneha Patel,Retail,Kolkata,94446.0,Low,Medium
C00813,18,128797.89,0,35,7.777777777777778,0,Lakshmi Kumar,Retail,Kolkata,32607.0,Low,Medium
C00814,14,67465.08,0,35,7.142857142857143,0,Suresh Gupta,Sme Owner,Coimbatore,65901.0,Low,Medium
C00815,41,320764.73,0,30,1.2195121951219512,0,Divya Gupta,Mass Affluent,Pune,22918.0,Low,Medium
C00816,14,86493.67,0,20,1.4285714285714286,0,Vijay Rao,Retail,Pune,74303.0,Low,Medium
C00817,11,40320.58,0,0,0.0,0,Ajay Kumar,Sme Owner,Mumbai,66728.0,Medium,Low
C00818,24,156430.18,0,20,0.8333333333333334,0,Deepa Nair,Senior Citizen,Kolkata,36324.0,Low,Medium
C00819,46,551592.61,8,70,24.782608695652176,6,Sanjay Gupta,Senior Citizen,Madurai,46333.0,Low,Critical
C00820,33,188249.74,0,5,5.0,0,Suresh Verma,Retail,Chennai,69722.0,Medium,Low
C00821,22,233881.26,0,20,1.8181818181818181,0,Geetha Kumar,Mass Affluent,Chennai,36084.0,Low,Medium
C00822,17,80943.03,0,5,5.0,0,Rohit Reddy,Retail,Madurai,39993.0,Medium,Low
C00823,53,467232.05,0,25,6.886792452830188,0,Vishal Gupta,Retail,Hyderabad,174627.0,Low,Medium
C00824,33,225421.35,0,30,11.212121212121213,0,Sanjay Patel,Mass Affluent,Madurai,40088.0,Low,Medium
C00825,17,80077.23999999999,0,25,6.176470588235294,0,Sneha Iyer,Mass Affluent,Bengaluru,98102.0,Low,Medium
C00826,14,111470.28,0,35,9.285714285714286,0,Arun Singh,Mass Affluent,Pune,47588.0,Low,Medium
C00827,34,223065.85,0,35,5.882352941176471,0,Arun Iyer,Student,Chennai,46889.0,Low,Medium
C00828,39,274471.42,0,20,1.0256410256410255,0,Sanjay Rao,Mass Affluent,Bengaluru,131658.0,Low,Medium
C00829,32,261340.65,0,30,2.5,0,Pooja Iyer,Retail,Pune,97228.0,Low,Medium
C00830,22,133914.75,0,30,1.3636363636363635,0,Geetha Iyer,Retail,Kolkata,31128.0,Medium,Medium
C00831,59,511427.68,0,25,6.016949152542373,0,Ajay Kumar,Sme Owner,Coimbatore,46543.0,Low,Medium
C00832,18,96193.24,0,20,1.1111111111111112,0,Sneha Gupta,Senior Citizen,Coimbatore,65498.0,Low,Medium
C00833,25,229323.72,0,20,1.6,0,Geetha Singh,Retail,Delhi,189411.0,Low,Medium
C00834,37,432489.32,0,30,4.324324324324325,0,Deepa Kumar,Retail,Chennai,30249.0,Low,Medium
C00835,28,136206.68,0,25,5.714285714285714,0,Suresh Patel,Retail,Mumbai,116336.0,Low,Medium
C00836,42,371506.48,0,30,11.904761904761905,0,Kavya Patel,Senior Citizen,Pune,38703.0,Low,Medium
C00837,42,273357.22,0,25,5.9523809523809526,0,Sanjay Singh,Retail,Madurai,74426.0,Low,Medium
C00838,45,484771.24,0,30,4.222222222222222,0,Suresh Rao,Senior Citizen,Pune,97326.0,Medium,Medium
C00839,16,80866.83,0,5,5.0,0,Ajay Patel,Mass Affluent,Kochi,36584.0,Low,Low
C00840,21,85266.57,0,0,0.0,0,Naveen Singh,Retail,Bengaluru,72703.0,High,Low
C00841,20,180833.88,0,25,6.0,0,Pooja Nair,Mass Affluent,Kolkata,41534.0,Low,Medium
C00842,14,67835.48,0,0,0.0,0,Pooja Nair,Mass Affluent,Delhi,32096.0,Low,Low
C00843,15,102280.03,0,35,7.0,0,Lakshmi Singh,Retail,Bengaluru,60375.0,Low,Medium
C00844,24,149933.61000000002,0,5,5.0,0,Ajay Singh,Mass Affluent,Hyderabad,83145.0,Low,Low
C00845,10,73213.12,0,30,3.0,0,Divya Rao,Mass Affluent,Kochi,159704.0,Medium,Medium
C00846,12,40976.84,0,0,0.0,0,Rahul Patel,Premium,Chennai,45465.0,Low,Low
C00847,35,243380.59,0,30,0.8571428571428571,0,Sneha Patel,Mass Affluent,Chennai,53529.0,Medium,Medium
C00848,17,144950.52,0,20,1.1764705882352942,0,Lakshmi Rao,Student,Mumbai,40565.0,Low,Medium
C00849,12,169670.47,0,25,8.333333333333334,0,Sneha Patel,Retail,Pune,60895.0,Medium,Medium
C00850,23,128975.90000000001,0,5,5.0,0,Pooja Nair,Retail,Mumbai,21671.0,Low,Low
C00851,19,153097.55,0,20,2.1052631578947367,0,Ajay Singh,Sme Owner,Coimbatore,44437.0,High,Medium
C00852,34,171982.33,0,25,5.588235294117647,0,Sanjay Kumar,Student,Coimbatore,74477.0,Low,Medium
C00853,17,111677.24,0,20,1.1764705882352942,0,Rohit Patel,Mass Affluent,Mumbai,77890.0,Low,Medium
C00854,21,459266.7,3,70,15.238095238095237,3,Naveen Kumar,Senior Citizen,Hyderabad,29964.0,Medium,Critical
C00855,28,137779.53,0,25,5.714285714285714,0,Vijay Sharma,Senior Citizen,Hyderabad,108016.0,Medium,Medium
C00856,21,174978.55,0,30,3.3333333333333335,0,Sanjay Gupta,Retail,Bengaluru,52884.0,Low,Medium
C00857,18,115389.82,0,20,2.2222222222222223,0,Vijay Reddy,Retail,Hyderabad,70563.0,Medium,Medium
C00858,15,96933.75,0,5,5.0,0,Rohit Gupta,Retail,Delhi,52586.0,Low,Low
C00859,38,310467.74,0,20,1.0526315789473684,0,Rahul Rao,Mass Affluent,Pune,24258.0,Medium,Medium
C00860,42,230679.03,0,35,5.714285714285714,0,Pooja Singh,Premium,Mumbai,104768.0,Low,Medium
C00861,54,375647.39,0,35,16.11111111111111,0,Ajay Sharma,Mass Affluent,Chennai,52859.0,Medium,Medium
C00862,53,409141.88,0,30,11.415094339622641,0,Geetha Singh,Mass Affluent,Hyderabad,46425.0,Medium,Medium
C00863,19,115564.2,0,20,1.0526315789473684,0,Sanjay Rao,Student,Coimbatore,64279.0,Medium,Medium
C00864,26,211408.76,0,30,3.076923076923077,0,Kavya Verma,Retail,Delhi,56383.0,Low,Medium
C00865,45,290836.63,0,25,5.888888888888889,0,Priya Singh,Mass Affluent,Kolkata,70424.0,Medium,Medium
C00866,19,118258.05,0,25,6.052631578947368,0,Rohit Kumar,Senior Citizen,Mumbai,33329.0,Low,Medium
C00867,18,121115.59,0,20,1.1111111111111112,0,Anitha Singh,Retail,Madurai,39164.0,Low,Medium
C00868,15,111381.37,0,25,7.666666666666667,0,Arun Reddy,Mass Affluent,Bengaluru,59501.0,Low,Medium
C00869,49,562250.97,0,35,8.061224489795919,0,Rohit Patel,Retail,Madurai,21677.0,Low,Medium
C00870,24,137411.17,0,25,5.833333333333333,0,Karthik Sharma,Retail,Mumbai,61409.0,Medium,Medium
C00871,14,84945.05,0,5,5.0,0,Karthik Patel,Premium,Madurai,147781.0,Low,Low
C00872,40,280643.84,0,20,2.0,0,Suresh Iyer,Senior Citizen,Kochi,50130.0,Low,Medium
C00873,21,107177.06999999999,0,5,5.0,0,Ajay Gupta,Premium,Chennai,50357.0,High,Low
C00874,22,139640.81,0,20,0.9090909090909091,0,Naveen Gupta,Mass Affluent,Kochi,36312.0,Low,Medium
C00875,16,148035.95,0,30,4.375,0,Vishal Nair,Retail,Kochi,100186.0,Low,Medium
C00876,40,257119.21,0,30,11.5,0,Sanjay Verma,Mass Affluent,Madurai,70856.0,Low,Medium
C00877,40,281182.99,2,45,17.5,0,Suresh Singh,Retail,Coimbatore,54929.0,Low,High
C00878,20,143104.44,0,25,6.0,0,Vijay Gupta,Retail,Pune,89269.0,Low,Medium
C00879,46,362340.20999999996,7,55,28.26086956521739,0,Meena Verma,Premium,Hyderabad,44727.0,Low,High
C00880,41,268174.52,0,25,6.463414634146342,0,Rahul Kumar,Retail,Madurai,69844.0,Low,Medium
C00881,16,117282.98,0,35,6.875,0,Priya Singh,Mass Affluent,Madurai,41966.0,High,Medium
C00882,38,278991.75,0,20,0.5263157894736842,0,Sanjay Rao,Student,Kolkata,22856.0,Low,Medium
C00883,15,177682.55,0,30,4.0,0,Pooja Rao,Mass Affluent,Bengaluru,113001.0,Low,Medium
C00884,19,353218.59,5,70,24.210526315789473,4,Lakshmi Singh,Retail,Chennai,189960.0,Low,Critical
C00885,19,184189.9,0,20,2.1052631578947367,0,Lakshmi Kumar,Retail,Chennai,40782.0,Medium,Medium
C00886,35,350996.24,0,20,1.7142857142857142,0,Geetha Gupta,Premium,Bengaluru,32813.0,Medium,Medium
C00887,44,256053.97,0,20,1.3636363636363635,0,Naveen Reddy,Retail,Coimbatore,37887.0,Low,Medium
C00888,37,347965.0,1,45,17.43243243243243,0,Geetha Patel,Retail,Bengaluru,107756.0,Low,High
C00889,18,156537.03,0,35,6.666666666666667,0,Rohit Kumar,Premium,Madurai,84963.0,Low,Medium
C00890,21,191805.16999999998,0,35,7.380952380952381,0,Vijay Verma,Retail,Madurai,49079.0,Low,Medium
C00891,19,160903.31,0,35,8.157894736842104,0,Priya Reddy,Senior Citizen,Coimbatore,22377.0,Low,Medium
C00892,40,244445.64,0,30,10.5,0,Geetha Gupta,Senior Citizen,Kolkata,189391.0,High,Medium
C00893,23,143309.33000000002,0,5,5.0,0,Naveen Gupta,Senior Citizen,Kochi,32875.0,Low,Low
C00894,19,230141.02,0,35,10.263157894736842,0,Vijay Singh,Retail,Coimbatore,42464.0,Medium,Medium
C00895,11,228709.68000000002,0,30,2.727272727272727,0,Anitha Verma,Senior Citizen,Pune,52111.0,Low,Medium
C00896,31,203688.37,0,25,5.645161290322581,0,Deepa Nair,Mass Affluent,Chennai,32009.0,Low,Medium
C00897,42,295504.72000000003,0,20,0.9523809523809523,0,Vijay Reddy,Retail,Madurai,66628.0,Low,Medium
C00898,15,86330.36,0,35,8.333333333333334,0,Rahul Kumar,Retail,Delhi,112698.0,Low,Medium
C00899,38,191456.5,0,0,0.0,0,Vishal Patel,Retail,Coimbatore,42345.0,Low,Low
C00900,27,167128.57,0,25,5.7407407407407405,0,Rohit Kumar,Senior Citizen,Kochi,46159.0,Low,Medium
C00901,17,116409.91,0,35,7.9411764705882355,0,Rahul Rao,Senior Citizen,Coimbatore,45600.0,Medium,Medium
C00902,14,118866.33999999998,0,30,2.142857142857143,0,Karthik Singh,Mass Affluent,Kochi,87315.0,Low,Medium
C00903,15,60471.24,0,0,0.0,0,Kavya Rao,Retail,Madurai,86125.0,Low,Low
C00904,48,411841.29,1,45,17.708333333333332,0,Naveen Iyer,Student,Bengaluru,44980.0,Medium,High
C00905,13,114505.87,0,35,7.3076923076923075,0,Lakshmi Patel,Retail,Kolkata,93627.0,Low,Medium
C00906,32,424720.68,4,70,26.25,4,Vijay Reddy,Retail,Pune,66857.0,Medium,Critical
C00907,22,107459.71,0,0,0.0,0,Meena Gupta,Student,Coimbatore,71495.0,Low,Low
C00908,17,105072.97,0,5,5.0,0,Rohit Rao,Sme Owner,Coimbatore,43703.0,Medium,Low
C00909,11,120031.78,0,35,16.818181818181817,0,Rahul Verma,Retail,Kochi,42905.0,Low,Medium
C00910,50,410696.79000000004,0,30,12.0,0,Kavya Sharma,Student,Mumbai,63270.0,Low,Medium
C00911,35,217935.78,0,35,6.428571428571429,0,Vishal Verma,Retail,Bengaluru,38993.0,Low,Medium
C00912,29,221857.16999999998,0,25,7.068965517241379,0,Rahul Gupta,Sme Owner,Mumbai,167958.0,Low,Medium
C00913,28,207810.72999999998,0,20,2.142857142857143,0,Geetha Iyer,Retail,Pune,37240.0,Low,Medium
C00914,43,262229.23,0,25,5.930232558139535,0,Meena Nair,Retail,Hyderabad,60795.0,Low,Medium
C00915,19,180846.15,0,35,8.68421052631579,0,Deepa Nair,Senior Citizen,Madurai,46336.0,Medium,Medium
C00916,16,152402.22,0,35,10.625,0,Naveen Reddy,Student,Bengaluru,50145.0,Medium,Medium
C00917,26,183489.01,1,45,17.692307692307693,0,Meena Iyer,Student,Bengaluru,75652.0,Low,High
C00918,38,561653.39,0,20,1.5789473684210527,0,Rahul Kumar,Sme Owner,Bengaluru,18570.0,Low,Medium
C00919,17,128961.33,0,35,8.529411764705882,0,Rohit Verma,Premium,Delhi,52072.0,Low,Medium
C00920,15,97396.8,0,25,6.333333333333333,0,Karthik Rao,Retail,Delhi,53771.0,Low,Medium
C00921,32,231289.51,0,20,1.25,0,Ajay Verma,Mass Affluent,Pune,75056.0,Low,Medium
C00922,23,185348.79,0,30,3.4782608695652173,0,Meena Nair,Mass Affluent,Hyderabad,33761.0,Low,Medium
C00923,17,107239.93,0,20,1.1764705882352942,0,Meena Iyer,Student,Kolkata,74603.0,Low,Medium
C00924,20,129018.61,1,45,16.5,0,Pooja Kumar,Retail,Pune,35471.0,Low,High
C00925,29,167078.03,0,20,0.6896551724137931,0,Kavya Nair,Retail,Chennai,64165.0,Low,Medium
C00926,12,100327.98000000001,0,35,7.5,0,Deepa Kumar,Senior Citizen,Chennai,81794.0,Medium,Medium
C00927,15,83007.18,0,0,0.0,0,Priya Rao,Mass Affluent,Pune,93238.0,Low,Low
C00928,15,145369.85,0,25,6.333333333333333,0,Rahul Gupta,Student,Coimbatore,45621.0,Low,Medium
C00929,12,93343.85,0,5,5.0,0,Lakshmi Kumar,Senior Citizen,Bengaluru,65102.0,Medium,Low
C00930,18,177289.68,0,25,7.222222222222222,0,Vishal Gupta,Student,Chennai,61805.0,Medium,Medium
C00931,14,129865.39,0,30,4.285714285714286,0,Geetha Reddy,Mass Affluent,Pune,29604.0,Low,Medium
C00932,32,326957.25,0,20,2.5,0,Anitha Gupta,Sme Owner,Delhi,41072.0,Low,Medium
C00933,22,142323.88,0,25,5.909090909090909,0,Kavya Gupta,Student,Coimbatore,48482.0,Low,Medium
C00934,11,54419.62,0,0,0.0,0,Rohit Singh,Retail,Coimbatore,60554.0,Medium,Low
C00935,18,142485.23,0,35,6.666666666666667,0,Kavya Reddy,Student,Hyderabad,113508.0,Low,Medium
C00936,16,78436.63,0,5,5.0,0,Kavya Iyer,Retail,Delhi,53053.0,Low,Low
C00937,33,175368.37,1,40,10.909090909090908,0,Karthik Gupta,Retail,Chennai,35246.0,Medium,High
C00938,15,86768.64,0,0,0.0,0,Vishal Patel,Mass Affluent,Coimbatore,39158.0,High,Low
C00939,37,270589.71,0,35,16.08108108108108,0,Rahul Verma,Mass Affluent,Pune,27054.0,High,Medium
C00940,42,329272.98,0,25,6.428571428571429,0,Geetha Reddy,Retail,Madurai,80791.0,Medium,Medium
C00941,19,114931.92,0,20,1.0526315789473684,0,Pooja Sharma,Retail,Madurai,44202.0,Low,Medium
C00942,60,501758.5,1,45,17.833333333333332,0,Priya Verma,Retail,Kochi,165687.0,Low,High
C00943,21,194580.24,0,35,8.80952380952381,0,Anitha Gupta,Retail,Hyderabad,139913.0,Low,Medium
C00944,20,206227.87,1,45,18.5,0,Sanjay Reddy,Mass Affluent,Hyderabad,108431.0,Low,High
C00945,12,62069.98,0,0,0.0,0,Geetha Patel,Retail,Mumbai,76913.0,Medium,Low
C00946,16,95144.04000000001,0,5,5.0,0,Priya Sharma,Mass Affluent,Madurai,39677.0,Low,Low
C00947,34,283513.9,0,35,8.235294117647058,0,Ajay Patel,Senior Citizen,Hyderabad,70485.0,High,Medium
C00948,23,151836.55,0,25,6.739130434782608,0,Rohit Gupta,Mass Affluent,Madurai,81691.0,Low,Medium
C00949,13,107478.44,0,30,11.538461538461538,0,Naveen Iyer,Retail,Kolkata,34515.0,Low,Medium
C00950,22,325686.22,6,70,26.363636363636363,6,Sanjay Kumar,Retail,Hyderabad,121074.0,Low,Critical
C00951,18,151808.6,0,20,1.1111111111111112,0,Kavya Gupta,Retail,Hyderabad,54052.0,Low,Medium
C00952,57,640609.88,0,25,8.157894736842104,0,Sneha Kumar,Student,Mumbai,82299.0,Low,Medium
C00953,21,189374.07,0,25,7.857142857142857,0,Meena Rao,Premium,Delhi,88946.0,Medium,Medium
C00954,22,178355.89,0,25,6.818181818181818,0,Arun Gupta,Retail,Chennai,34946.0,Low,Medium
C00955,45,322782.01,0,20,1.3333333333333333,0,Vishal Gupta,Retail,Chennai,44407.0,Low,Medium
C00956,33,432538.32,0,30,3.9393939393939394,0,Meena Singh,Retail,Bengaluru,62131.0,Low,Medium
C00957,42,320527.77,0,35,15.952380952380953,0,Karthik Nair,Student,Delhi,69664.0,Low,Medium
C00958,35,225285.97,0,35,5.857142857142857,0,Sanjay Reddy,Retail,Delhi,36677.0,Low,Medium
C00959,24,241689.98,0,35,9.166666666666666,0,Vishal Patel,Retail,Mumbai,43548.0,Low,Medium
C00960,50,407632.73,0,35,6.4,0,Rahul Rao,Retail,Hyderabad,35829.0,Low,Medium
C00961,34,461191.35,4,70,17.647058823529413,4,Rohit Patel,Retail,Pune,249707.0,Low,Critical
C00962,17,263713.33999999997,6,70,32.94117647058823,2,Divya Gupta,Retail,Pune,34725.0,Low,Critical
C00963,19,129932.55,0,20,1.0526315789473684,0,Geetha Patel,Student,Kochi,31025.0,Low,Medium
C00964,18,155669.46,0,25,6.111111111111111,0,Ajay Reddy,Senior Citizen,Delhi,28871.0,Low,Medium
C00965,18,138121.38,0,35,8.88888888888889,0,Vishal Sharma,Sme Owner,Kochi,72272.0,High,Medium
C00966,26,143251.89,0,30,1.1538461538461537,0,Rohit Iyer,Retail,Kolkata,66320.0,Low,Medium
C00967,15,141162.27,0,35,8.333333333333334,0,Sanjay Gupta,Retail,Delhi,92624.0,Low,Medium
C00968,19,124754.18,0,20,1.0526315789473684,0,Ajay Nair,Premium,Madurai,125028.0,Low,Medium
C00969,39,286626.61,0,35,16.025641025641026,0,Rahul Reddy,Premium,Kolkata,24965.0,Low,Medium
C00970,14,203350.86,0,25,7.857142857142857,0,Lakshmi Iyer,Mass Affluent,Pune,83718.0,Low,Medium
C00971,23,103195.95,0,5,5.0,0,Priya Nair,Retail,Kolkata,70840.0,Low,Low
C00972,33,283400.2,2,45,18.03030303030303,0,Vijay Gupta,Mass Affluent,Mumbai,99157.0,Medium,High
C00973,20,115093.28,0,25,6.0,0,Ajay Kumar,Retail,Pune,44997.0,High,Medium
C00974,44,292623.38,0,20,0.9090909090909091,0,Priya Reddy,Student,Hyderabad,90219.0,Low,Medium
C00975,48,377891.76,0,20,2.5,0,Rahul Rao,Senior Citizen,Bengaluru,57735.0,Low,Medium
C00976,16,192913.99,0,25,7.5,0,Suresh Reddy,Senior Citizen,Coimbatore,102389.0,Low,Medium
C00977,19,218967.37,0,30,4.2105263157894735,0,Sneha Kumar,Student,Kochi,44328.0,Low,Medium
C00978,18,211985.66999999998,0,30,7.777777777777778,0,Pooja Kumar,Retail,Pune,63303.0,Medium,Medium
C00979,32,306793.41,0,30,3.4375,0,Karthik Rao,Student,Mumbai,51921.0,Medium,Medium
C00980,20,149294.48,0,30,1.5,0,Vishal Verma,Retail,Chennai,169601.0,Low,Medium
C00981,33,286980.39,1,40,11.515151515151516,0,Anitha Gupta,Retail,Chennai,28400.0,High,High
C00982,16,98541.56,0,5,5.0,0,Vijay Reddy,Mass Affluent,Coimbatore,66688.0,Low,Low
C00983,45,314597.86,4,50,22.22222222222222,0,Divya Reddy,Premium,Chennai,69305.0,Low,High
C00984,12,91682.03,0,0,0.0,0,Rohit Reddy,Premium,Madurai,44123.0,Low,Low
C00985,19,89722.36,0,0,0.0,0,Anitha Verma,Premium,Madurai,66906.0,Low,Low
C00986,13,86135.25,0,35,7.3076923076923075,0,Sneha Patel,Senior Citizen,Madurai,22289.0,Low,Medium
C00987,38,358671.63,0,20,1.5789473684210527,0,Suresh Singh,Mass Affluent,Madurai,57251.0,Low,Medium
C00988,18,221821.6,0,30,4.444444444444445,0,Rohit Verma,Premium,Mumbai,61062.0,High,Medium
C00989,38,229676.34,0,30,0.7894736842105263,0,Geetha Singh,Retail,Kolkata,59656.0,Medium,Medium
C00990,30,215572.7,0,25,5.666666666666667,0,Pooja Iyer,Mass Affluent,Delhi,22159.0,Medium,Medium
C00991,17,122977.09,0,20,1.1764705882352942,0,Deepa Rao,Senior Citizen,Delhi,77235.0,High,Medium
C00992,16,93990.84,0,15,15.0,0,Anitha Kumar,Senior Citizen,Pune,40047.0,Low,Low
C00993,16,102127.56,0,0,0.0,0,Lakshmi Sharma,Mass Affluent,Kochi,78106.0,Low,Low
C00994,37,227668.41999999998,0,30,0.8108108108108109,0,Kavya Singh,Student,Chennai,44418.0,Low,Medium
C00995,19,117976.03,0,20,1.0526315789473684,0,Kavya Nair,Retail,Mumbai,32926.0,Low,Medium
